churn,gender,level,timedelta,nb_unique_songs,nb_total_songs,nb_unique_artists,total_length,total_add_playlist,total_add_friend,total_thumbs_up,total_thumbs_down,total_ads,think_upgrade,has_upgraded,think_downgrade,has_downgraded,nb_404,Windows 8,iPad,iPhone,Macintosh,Linux,Unknown,Windows Vista,Windows 81,Windows XP,Windows Seven
0,1,1,56,710.0,764.0,603.0,187312.11078000008,21.0,12.0,41.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1
0,1,0,68,214.0,220.0,192.0,56155.9296,9.0,3.0,9.0,5.0,16.0,2.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,140,823.0,885.0,698.0,218838.45596,29.0,14.0,48.0,9.0,6.0,1.0,1.0,11.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,1,1,91,1714.0,1934.0,1302.0,481346.38843999995,53.0,28.0,82.0,16.0,3.0,1.0,1.0,20.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,34,44.0,45.0,43.0,11928.61308,1.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,43,74.0,74.0,72.0,18423.05873,4.0,0.0,5.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,13,378.0,392.0,344.0,95339.89081999996,11.0,4.0,21.0,1.0,6.0,2.0,1.0,4.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,67,699.0,742.0,605.0,179781.95914999995,27.0,15.0,37.0,9.0,14.0,3.0,2.0,18.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,150,2210.0,2583.0,1587.0,638971.53747,85.0,43.0,117.0,28.0,5.0,1.0,1.0,26.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1
0,0,1,123,310.0,316.0,292.0,81119.77835,9.0,8.0,30.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,61,971.0,1068.0,806.0,263875.66938000004,34.0,15.0,40.0,9.0,29.0,1.0,1.0,17.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
1,0,1,96,1296.0,1432.0,1032.0,356910.3451300001,33.0,14.0,68.0,19.0,51.0,5.0,2.0,13.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0
1,0,1,100,686.0,730.0,598.0,182427.64614000003,23.0,15.0,35.0,4.0,0.0,1.0,1.0,12.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,83,1243.0,1361.0,982.0,336959.72261999996,32.0,26.0,73.0,13.0,8.0,2.0,1.0,14.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,92,473.0,492.0,423.0,119622.07234000001,14.0,17.0,27.0,4.0,35.0,2.0,2.0,4.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,62,770.0,833.0,637.0,209683.5536900001,21.0,13.0,49.0,18.0,1.0,0.0,0.0,9.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,1,1,36,1217.0,1340.0,948.0,331543.81543,43.0,28.0,62.0,15.0,31.0,1.0,1.0,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,62,725.0,769.0,602.0,199585.03590000005,26.0,15.0,43.0,8.0,6.0,1.0,1.0,12.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,1,14,120.0,124.0,117.0,31604.841799999995,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
0,1,0,71,194.0,197.0,186.0,46825.027389999996,8.0,2.0,9.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
1,1,1,68,2006.0,2315.0,1495.0,567014.0554300001,57.0,34.0,143.0,28.0,131.0,13.0,2.0,8.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0
0,1,0,159,137.0,139.0,134.0,35340.397359999995,6.0,8.0,5.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,74,1587.0,1809.0,1207.0,439011.69875,54.0,28.0,106.0,17.0,4.0,1.0,1.0,19.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,56,340.0,349.0,301.0,86634.99607000001,7.0,7.0,9.0,16.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,85,1707.0,1936.0,1266.0,483699.34098000004,47.0,36.0,105.0,18.0,20.0,5.0,2.0,26.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,70,2246.0,2604.0,1600.0,647407.4594100001,81.0,44.0,127.0,22.0,28.0,9.0,3.0,17.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0
0,0,1,69,362.0,370.0,329.0,88528.23715999998,14.0,8.0,19.0,2.0,10.0,1.0,1.0,4.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,0,1,34,382.0,402.0,352.0,101883.69032999998,15.0,17.0,24.0,5.0,21.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,102,323.0,329.0,294.0,78040.77168000003,7.0,11.0,17.0,11.0,29.0,1.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,64,896.0,966.0,748.0,240579.63718,30.0,20.0,39.0,12.0,0.0,0.0,0.0,13.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,186,547.0,579.0,479.0,146451.87792,16.0,21.0,22.0,5.0,7.0,1.0,0.0,13.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,64,948.0,1025.0,798.0,257371.19885,27.0,19.0,78.0,17.0,23.0,5.0,1.0,4.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,1,1,58,637.0,656.0,561.0,166034.5369,21.0,18.0,56.0,15.0,0.0,0.0,0.0,5.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0
0,1,1,63,396.0,412.0,348.0,103944.79930000004,14.0,5.0,14.0,3.0,9.0,0.0,0.0,5.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,64,441.0,458.0,392.0,110982.81920999999,8.0,16.0,21.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,63,379.0,394.0,340.0,97314.82542000002,10.0,7.0,31.0,7.0,29.0,5.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,115,76.0,77.0,73.0,19564.37324,3.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,131,117.0,118.0,112.0,29911.535100000005,3.0,2.0,9.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,64,169.0,173.0,162.0,43194.7232,4.0,2.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,85,185.0,188.0,181.0,47772.88454,2.0,5.0,12.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,112,892.0,939.0,758.0,232572.0477,36.0,29.0,40.0,8.0,12.0,1.0,1.0,6.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,26,857.0,919.0,732.0,227754.00619000013,18.0,23.0,56.0,11.0,1.0,0.0,0.0,10.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,69,432.0,446.0,383.0,108454.27614000002,12.0,6.0,27.0,4.0,0.0,1.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,115,938.0,1007.0,793.0,241842.0119,17.0,11.0,47.0,8.0,62.0,7.0,2.0,5.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0
0,0,0,44,24.0,24.0,24.0,6111.127070000001,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,56,1128.0,1213.0,926.0,301152.4165400001,33.0,24.0,64.0,13.0,6.0,2.0,1.0,11.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
0,0,0,60,115.0,115.0,113.0,27709.93646,4.0,4.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,104,891.0,953.0,740.0,237466.76131,31.0,13.0,49.0,8.0,15.0,5.0,1.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,112,1829.0,2086.0,1372.0,517387.2473000002,68.0,38.0,95.0,33.0,28.0,4.0,2.0,20.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,0,131,232.0,239.0,212.0,59473.86389,10.0,7.0,8.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,19,82.0,84.0,80.0,20300.0044,3.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,0,104,222.0,227.0,208.0,56275.4367,7.0,0.0,10.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
1,1,1,44,2672.0,3161.0,1862.0,780518.0363700001,81.0,74.0,139.0,26.0,14.0,1.0,1.0,36.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,1,1,27,271.0,273.0,249.0,66414.24358000001,9.0,1.0,8.0,7.0,3.0,2.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,63,824.0,899.0,688.0,229318.22742,21.0,25.0,47.0,6.0,13.0,4.0,1.0,6.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,1,1,104,3009.0,3637.0,2028.0,900671.9966199999,93.0,74.0,181.0,41.0,2.0,0.0,0.0,51.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0
0,0,1,100,1183.0,1299.0,958.0,324428.28945000004,49.0,29.0,113.0,11.0,16.0,4.0,1.0,10.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0
0,1,1,169,2447.0,2887.0,1748.0,714131.7979000005,91.0,29.0,258.0,23.0,19.0,5.0,1.0,13.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,76,1637.0,1833.0,1242.0,453609.38285000005,52.0,22.0,165.0,14.0,1.0,0.0,0.0,3.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0
0,0,1,87,840.0,913.0,710.0,220360.85953,27.0,30.0,49.0,11.0,1.0,0.0,0.0,7.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,146,694.0,737.0,574.0,187510.70575999995,13.0,10.0,21.0,14.0,60.0,7.0,1.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,52,991.0,1077.0,824.0,260254.10097,38.0,20.0,97.0,11.0,11.0,2.0,1.0,10.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,154,2604.0,3095.0,1835.0,775913.72501,90.0,47.0,169.0,46.0,21.0,4.0,1.0,29.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,1,90,2168.0,2459.0,1570.0,615767.9622000002,56.0,29.0,130.0,22.0,44.0,4.0,2.0,26.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,123,324.0,332.0,295.0,82544.69846000001,9.0,5.0,20.0,1.0,2.0,2.0,1.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,0,92,133.0,136.0,128.0,33846.35142,1.0,6.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,131,902.0,959.0,745.0,238283.11135,31.0,16.0,55.0,5.0,24.0,2.0,1.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,136,689.0,732.0,590.0,182893.82632999995,14.0,11.0,32.0,15.0,5.0,1.0,1.0,7.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,62,1031.0,1130.0,838.0,281760.37574000005,38.0,30.0,105.0,11.0,35.0,7.0,2.0,3.0,2.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,0,105,97.0,97.0,90.0,23273.30787,2.0,2.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
0,1,1,64,346.0,356.0,321.0,88573.64429,14.0,6.0,27.0,9.0,25.0,3.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,73,1076.0,1178.0,864.0,293101.10172,47.0,12.0,55.0,11.0,0.0,0.0,0.0,14.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0
0,1,1,92,796.0,854.0,665.0,215516.53042000002,19.0,20.0,22.0,14.0,38.0,4.0,1.0,7.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,85,3081.0,3697.0,2133.0,916112.2435600002,77.0,67.0,189.0,32.0,5.0,0.0,0.0,35.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,0,0,89,467.0,485.0,411.0,117897.36703000008,16.0,4.0,17.0,13.0,85.0,4.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,101,168.0,170.0,159.0,43199.11302999999,3.0,4.0,10.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,88,267.0,274.0,247.0,67288.77045999999,7.0,4.0,17.0,1.0,12.0,3.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,140,1515.0,1684.0,1172.0,419379.6104099999,55.0,36.0,92.0,17.0,15.0,2.0,1.0,16.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,1,0,68,661.0,694.0,563.0,166511.56783,16.0,16.0,36.0,12.0,48.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,66,1718.0,1954.0,1285.0,488526.95522,51.0,30.0,91.0,25.0,46.0,7.0,3.0,15.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,76,239.0,246.0,225.0,59949.94236000002,7.0,5.0,9.0,5.0,38.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
1,0,0,40,78.0,78.0,76.0,19777.29687,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,66,1012.0,1110.0,831.0,275763.68933999987,33.0,18.0,48.0,7.0,4.0,1.0,1.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,55,660.0,694.0,568.0,169609.97754000002,16.0,13.0,34.0,6.0,7.0,1.0,1.0,7.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0
1,0,1,70,970.0,1070.0,792.0,264544.37695,30.0,20.0,45.0,13.0,47.0,7.0,1.0,6.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,100,3401.0,4160.0,2290.0,1034439.5178199995,135.0,85.0,196.0,42.0,32.0,5.0,1.0,49.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1
0,0,0,112,149.0,152.0,145.0,36441.66167,4.0,3.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0
0,1,1,78,683.0,735.0,579.0,182818.17472,20.0,17.0,38.0,7.0,17.0,4.0,1.0,7.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,65,1915.0,2199.0,1437.0,551648.0738100002,62.0,41.0,114.0,60.0,66.0,15.0,3.0,41.0,3.0,2.0,0,0,0,0,0,0,0,0,1,0
1,0,1,49,581.0,609.0,505.0,151729.53938999993,22.0,6.0,31.0,3.0,12.0,2.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,111,631.0,660.0,550.0,166248.11227000016,22.0,12.0,53.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,74,92.0,93.0,89.0,24809.30965999999,3.0,0.0,3.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,68,196.0,200.0,176.0,49190.12649000001,5.0,1.0,9.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,96,1383.0,1521.0,1080.0,381704.1657700001,44.0,21.0,80.0,9.0,10.0,5.0,2.0,11.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,76,165.0,168.0,163.0,40445.285419999986,8.0,3.0,14.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,69,914.0,984.0,760.0,242531.838,22.0,22.0,60.0,10.0,3.0,4.0,2.0,14.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,184,46.0,46.0,45.0,12401.3767,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
1,1,1,13,525.0,547.0,470.0,139493.13318,16.0,7.0,25.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,66,2126.0,2485.0,1533.0,611081.16568,65.0,35.0,125.0,34.0,1.0,0.0,0.0,29.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,1,85,1084.0,1198.0,883.0,293066.66334,29.0,15.0,96.0,17.0,0.0,0.0,0.0,3.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,0,92,138.0,141.0,124.0,34295.420150000005,1.0,9.0,5.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,1,1,74,500.0,511.0,433.0,125322.59676999995,18.0,4.0,44.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,36,86.0,86.0,86.0,21953.60673,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0,1,1,94,712.0,768.0,591.0,188907.53753,32.0,19.0,40.0,8.0,22.0,3.0,1.0,4.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,65,1754.0,2016.0,1300.0,500082.2074499999,55.0,51.0,112.0,15.0,49.0,11.0,1.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,1,1,57,1469.0,1650.0,1133.0,408968.44689,45.0,32.0,65.0,8.0,3.0,3.0,1.0,17.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,88,503.0,524.0,439.0,130101.75750999998,13.0,7.0,32.0,7.0,10.0,2.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,88,778.0,821.0,638.0,204062.19093,22.0,6.0,44.0,6.0,0.0,0.0,0.0,8.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,54,92.0,94.0,89.0,26038.21369,2.0,1.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,146,298.0,316.0,277.0,77118.57676000003,5.0,8.0,16.0,5.0,4.0,3.0,1.0,5.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0
0,0,1,193,1208.0,1334.0,972.0,335424.33578,29.0,22.0,66.0,51.0,4.0,0.0,0.0,14.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0
0,0,1,81,426.0,440.0,384.0,110252.41763,10.0,11.0,19.0,10.0,19.0,2.0,0.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,100,743.0,797.0,622.0,198761.72191,18.0,13.0,46.0,12.0,0.0,1.0,1.0,7.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,0,0,71,117.0,119.0,111.0,29289.82035,5.0,1.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,72,821.0,890.0,677.0,222982.10093000007,20.0,25.0,36.0,7.0,32.0,6.0,1.0,8.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0
1,0,1,27,191.0,196.0,184.0,49520.91685,2.0,1.0,6.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,61,917.0,980.0,794.0,242794.31801999995,26.0,22.0,45.0,6.0,1.0,0.0,0.0,10.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,42,162.0,164.0,155.0,41953.649649999985,1.0,1.0,8.0,0.0,12.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,42,137.0,138.0,131.0,34125.15537,5.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,93,286.0,290.0,261.0,74148.67508,14.0,3.0,21.0,6.0,38.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,50,52.0,52.0,51.0,12804.155989999996,1.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,70,1107.0,1211.0,920.0,307510.20368000004,35.0,21.0,70.0,6.0,1.0,0.0,0.0,11.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0
0,1,1,78,499.0,526.0,445.0,130526.24629,16.0,15.0,24.0,10.0,13.0,2.0,1.0,5.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,1,83,480.0,506.0,421.0,126573.09303000002,19.0,5.0,47.0,3.0,6.0,3.0,1.0,2.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
1,0,0,59,61.0,61.0,60.0,14287.802559999998,2.0,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,0,1,73,592.0,634.0,516.0,157565.49205000006,21.0,14.0,36.0,21.0,38.0,3.0,1.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1
1,1,1,89,1115.0,1208.0,896.0,299345.8684500001,37.0,20.0,61.0,40.0,3.0,0.0,0.0,23.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,101,1128.0,1237.0,913.0,307615.77852,23.0,26.0,67.0,16.0,25.0,5.0,1.0,10.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,0,0,51,41.0,41.0,41.0,9982.074469999998,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,1,0,30,19.0,19.0,19.0,5291.877089999999,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,159,137.0,139.0,134.0,34429.29865,7.0,7.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,0,158,429.0,446.0,376.0,110241.99205999999,10.0,12.0,17.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,68,777.0,838.0,657.0,211116.5245,27.0,12.0,39.0,9.0,18.0,1.0,1.0,18.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0
0,1,0,121,54.0,54.0,52.0,13497.78451,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,57,1088.0,1184.0,872.0,298601.10247,32.0,24.0,74.0,13.0,20.0,2.0,1.0,10.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,63,2218.0,2594.0,1633.0,640189.1780399998,73.0,45.0,134.0,20.0,4.0,0.0,0.0,29.0,0.0,8.0,0,0,0,1,0,0,0,0,0,0
0,0,1,113,340.0,350.0,312.0,87126.90737999999,10.0,9.0,35.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,111,536.0,562.0,459.0,139556.55174,19.0,6.0,21.0,3.0,22.0,4.0,1.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,113,2872.0,3450.0,1987.0,851756.0176599999,94.0,86.0,162.0,45.0,5.0,0.0,0.0,31.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0
0,1,0,71,20.0,20.0,20.0,4880.630929999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,74,808.0,869.0,677.0,212131.23674,20.0,20.0,44.0,8.0,13.0,4.0,1.0,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,0,80,155.0,155.0,149.0,37199.65539,7.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,71,32.0,32.0,32.0,8195.30304,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,7,25.0,25.0,23.0,5781.09559,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,88,1270.0,1383.0,1016.0,348855.35329,41.0,41.0,67.0,38.0,2.0,1.0,1.0,24.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,0,130,207.0,209.0,195.0,51500.31339,6.0,0.0,15.0,1.0,14.0,1.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,180,318.0,331.0,293.0,82418.16162999999,8.0,9.0,19.0,2.0,17.0,3.0,1.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,106,508.0,523.0,443.0,129721.80695999993,12.0,10.0,24.0,7.0,47.0,1.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,0,0,16,41.0,41.0,41.0,9699.3512,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,51,1445.0,1638.0,1099.0,404190.3429200001,51.0,27.0,82.0,19.0,105.0,9.0,4.0,18.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,73,1218.0,1336.0,991.0,339020.35084,39.0,22.0,65.0,16.0,8.0,4.0,1.0,8.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,62,247.0,257.0,229.0,63563.56018000001,3.0,5.0,5.0,0.0,4.0,1.0,1.0,7.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,125,757.0,803.0,640.0,196754.65293000013,33.0,10.0,75.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,109,1514.0,1688.0,1167.0,420101.55617000005,49.0,34.0,74.0,11.0,24.0,4.0,1.0,10.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
1,0,1,67,499.0,519.0,428.0,128723.09524000002,16.0,10.0,24.0,6.0,2.0,0.0,0.0,4.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,0,104,319.0,338.0,283.0,84912.61726999997,8.0,7.0,13.0,4.0,24.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,100,1969.0,2246.0,1418.0,562837.3890800003,72.0,45.0,107.0,61.0,4.0,2.0,1.0,37.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
